X1,X2,elements,igraph.degree,igraph.closeness,igraph.betweenness,igraph.cen.degree,group,filed,id,links,nodes,label
-3.0159106026357034,-9.98998732995812,compounds_C00064,1,1,0,1,..WT,compounds,compounds_C00064,51,75,..WT: (nodes: 75; links: 51)
-0.913683345540368,19.405114029616673,micro.16s_g__unclassified_f__Geodermatophilaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Geodermatophilaceae,51,75,..WT: (nodes: 75; links: 51)
8.998533095081772,12.302512656744957,micro.16s_g__unclassified_f__Hymenobacteraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Hymenobacteraceae,51,75,..WT: (nodes: 75; links: 51)
-2.427050983124843,14.228355756877418,micro.16s_g__unclassified_f__Hyphomicrobiaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Hyphomicrobiaceae,51,75,..WT: (nodes: 75; links: 51)
6.940114029616673,13.378683345540361,micro.16s_g__unclassified_f__Ilumatobacteraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Ilumatobacteraceae,51,75,..WT: (nodes: 75; links: 51)
7.737174837615657,10.431253326452106,micro.16s_g__unclassified_f__Intrasporangiaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Intrasporangiaceae,51,75,..WT: (nodes: 75; links: 51)
3.9338633971648327,5.499031383041784,micro.16s_g__unclassified_f__Isosphaeraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Isosphaeraceae,51,75,..WT: (nodes: 75; links: 51)
8.098620785617559,8.539144504599893,micro.16s_g__unclassified_f__Ktedonobacteraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Ktedonobacteraceae,51,75,..WT: (nodes: 75; links: 51)
-4.949747468305834,17.414747468305833,micro.16s_g__unclassified_f__Methyloligellaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Methyloligellaceae,51,75,..WT: (nodes: 75; links: 51)
-2.6787840265556246,5.997843272420991,micro.16s_g__unclassified_f__Micromonosporaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Micromonosporaceae,51,75,..WT: (nodes: 75; links: 51)
-7.7371748376156555,10.431253326452099,micro.16s_g__unclassified_f__Micropepsaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Micropepsaceae,51,75,..WT: (nodes: 75; links: 51)
-3.6728644275210964,14.049319064156625,micro.16s_g__unclassified_f__Microscillaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Microscillaceae,51,75,..WT: (nodes: 75; links: 51)
-2.688395145723444,19.999754909116195,micro.16s_g__unclassified_f__Microtrichaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Microtrichaceae,51,75,..WT: (nodes: 75; links: 51)
7.840660488739148,14.053723733165963,micro.16s_g__unclassified_f__Nocardioidaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Nocardioidaceae,51,75,..WT: (nodes: 75; links: 51)
-3.9900861364011986,15.478173181896281,micro.16s_g__unclassified_f__NS11-12_marine_group,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__NS11-12_marine_group,51,75,..WT: (nodes: 75; links: 51)
5.036192556791699,9.20359469999267,micro.16s_g__unclassified_f__NS9_marine_group,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__NS9_marine_group,51,75,..WT: (nodes: 75; links: 51)
-7.8406604887391484,14.053723733165956,micro.16s_g__unclassified_f__Oligoflexaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Oligoflexaceae,51,75,..WT: (nodes: 75; links: 51)
5.064099630470963,18.65813288511266,micro.16s_g__unclassified_f__Oxalobacteraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Oxalobacteraceae,51,75,..WT: (nodes: 75; links: 51)
-5.646840287877368,14.49310127045102,micro.16s_g__unclassified_f__Pedosphaeraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Pedosphaeraceae,51,75,..WT: (nodes: 75; links: 51)
-2.5711504387461583,15.529177772475911,micro.16s_g__unclassified_f__Peptococcaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Peptococcaceae,51,75,..WT: (nodes: 75; links: 51)
-5.960412538558051,11.7768994476096,micro.16s_g__unclassified_f__Pirellulaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Pirellulaceae,51,75,..WT: (nodes: 75; links: 51)
7.454912233691619,9.562538357194873,micro.16s_g__unclassified_f__Propionibacteriaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Propionibacteriaceae,51,75,..WT: (nodes: 75; links: 51)
3.451911961311724,17.372576164600304,micro.16s_g__unclassified_f__Reyranellaceae,1,1,0,1,..WT,micro.16s,micro.16s_g__unclassified_f__Reyranellaceae,51,75,..WT: (nodes: 75; links: 51)
-0.9158957053132452,18.39468254268209,micro.16s_g__unclassified_f__Rhizobiales_Incertae_Sedis,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Rhizobiales_Incertae_Sedis,51,75,..WT: (nodes: 75; links: 51)
3.179753481429921,20.88457052333041,micro.16s_g__unclassified_f__Rhodocyclaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Rhodocyclaceae,51,75,..WT: (nodes: 75; links: 51)
1.3680805733026755,8.706229516856366,micro.16s_g__unclassified_f__Rhodothermaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Rhodothermaceae,51,75,..WT: (nodes: 75; links: 51)
-5.701685221443811,5.5014674456444705,micro.16s_g__unclassified_f__Rickettsiaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Rickettsiaceae,51,75,..WT: (nodes: 75; links: 51)
-1.7144488953513282e-15,19.465,micro.16s_g__unclassified_f__Roseiflexaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Roseiflexaceae,51,75,..WT: (nodes: 75; links: 51)
1.7633557568774194,14.892050983124843,micro.16s_g__unclassified_f__Rubinisphaeraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Rubinisphaeraceae,51,75,..WT: (nodes: 75; links: 51)
5.785520972718846,10.87511098682003,micro.16s_g__unclassified_f__Sandaracinaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Sandaracinaceae,51,75,..WT: (nodes: 75; links: 51)
4.16059500475345,16.78812956160472,micro.16s_g__unclassified_f__Saprospiraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Saprospiraceae,51,75,..WT: (nodes: 75; links: 51)
7.918571535047462,11.32648129381372,micro.16s_g__unclassified_f__SC-I-84,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__SC-I-84,51,75,..WT: (nodes: 75; links: 51)
6.18929512968081,5.931040572691822,micro.16s_g__unclassified_f__Simkaniaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Simkaniaceae,51,75,..WT: (nodes: 75; links: 51)
2.8531695488854605,13.392050983124843,micro.16s_g__unclassified_f__Solimonadaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Solimonadaceae,51,75,..WT: (nodes: 75; links: 51)
-3.4519119613117226,17.372576164600307,micro.16s_g__unclassified_f__Sutterellaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Sutterellaceae,51,75,..WT: (nodes: 75; links: 51)
-3.9392310120488325,13.15959271066772,micro.16s_g__unclassified_f__Symbiobacteraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Symbiobacteraceae,51,75,..WT: (nodes: 75; links: 51)
8.823082367602622,14.2407301412376,micro.16s_g__unclassified_f__Tepidisphaeraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Tepidisphaeraceae,51,75,..WT: (nodes: 75; links: 51)
-5.271073505465654,15.331318911073577,micro.16s_g__unclassified_f__Vicinamibacteraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Vicinamibacteraceae,51,75,..WT: (nodes: 75; links: 51)
1.2954538302670722,21.371278649000736,micro.16s_g__unclassified_f__WWH38,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__WWH38,51,75,..WT: (nodes: 75; links: 51)
8.572244476756641e-16,5.465,micro.16s_g__unclassified_f__Xanthobacteraceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Xanthobacteraceae,51,75,..WT: (nodes: 75; links: 51)
7.608452130361228,14.93713595499958,micro.16s_g__unclassified_f__Xanthomonadaceae,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_f__Xanthomonadaceae,51,75,..WT: (nodes: 75; links: 51)
7.970653846901531,13.149600067830718,micro.16s_g__unclassified_o__0319-6G20,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__0319-6G20,51,75,..WT: (nodes: 75; links: 51)
4.978670881475173,12.003658202683491,micro.16s_g__unclassified_o__0319-7L14,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__0319-7L14,51,75,..WT: (nodes: 75; links: 51)
-7.9185715350474615,11.326481293813718,micro.16s_g__unclassified_o__Acidobacteriales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Acidobacteriales,51,75,..WT: (nodes: 75; links: 51)
6.123031769111886e-16,7.465,micro.16s_g__unclassified_o__Actinomarinales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Actinomarinales,51,75,..WT: (nodes: 75; links: 51)
-0.9270509831248419,9.611830451114539,micro.16s_g__unclassified_o__Ardenticatenales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Ardenticatenales,51,75,..WT: (nodes: 75; links: 51)
5.409399202192157,6.571070896988762,micro.16s_g__unclassified_o__Armatimonadales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Armatimonadales,51,75,..WT: (nodes: 75; links: 51)
-6.062177826491069,8.964999999999996,micro.16s_g__unclassified_o__Bacillales,1,1,0,1,..WT,micro.16s,micro.16s_g__unclassified_o__Bacillales,51,75,..WT: (nodes: 75; links: 51)
-1.9854177481961082,12.706073360510645,micro.16s_g__unclassified_o__Bacteroidetes_VC2.1_Bac22,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Bacteroidetes_VC2.1_Bac22,51,75,..WT: (nodes: 75; links: 51)
-5.475021698859302,10.010588176971964,micro.16s_g__unclassified_o__Burkholderiales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Burkholderiales,51,75,..WT: (nodes: 75; links: 51)
-3.831958049261955,11.317787069155637,micro.16s_g__unclassified_o__Candidatus_Azambacteria,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Candidatus_Azambacteria,51,75,..WT: (nodes: 75; links: 51)
-3.208492771020176,14.853634366811143,micro.16s_g__unclassified_o__Candidatus_Doudnabacteria,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Candidatus_Doudnabacteria,51,75,..WT: (nodes: 75; links: 51)
2.4270509831248424,14.22835575687742,micro.16s_g__unclassified_o__Candidatus_Woesebacteria,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Candidatus_Woesebacteria,51,75,..WT: (nodes: 75; links: 51)
-3.4641016151377535,10.464999999999998,micro.16s_g__unclassified_o__Candidatus_Zambryskibacteria,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Candidatus_Zambryskibacteria,51,75,..WT: (nodes: 75; links: 51)
-3.8174546539593592,7.836064921068343,micro.16s_g__unclassified_o__CCD24,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__CCD24,51,75,..WT: (nodes: 75; links: 51)
2.571150438746157,15.529177772475911,micro.16s_g__unclassified_o__CCM11a,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__CCM11a,51,75,..WT: (nodes: 75; links: 51)
0.9730711658154773,3.5177583856107635,micro.16s_g__unclassified_o__Cyanobacteriales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Cyanobacteriales,51,75,..WT: (nodes: 75; links: 51)
-7.608452130361229,14.937135954999578,micro.16s_g__unclassified_o__Cytophagales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Cytophagales,51,75,..WT: (nodes: 75; links: 51)
-4.325126539644786,19.195028262649444,micro.16s_g__unclassified_o__Elev-16S-573,1,1,0,1,..WT,micro.16s,micro.16s_g__unclassified_o__Elev-16S-573,51,75,..WT: (nodes: 75; links: 51)
6.850792242012711,16.596179693111694,micro.16s_g__unclassified_o__Elsterales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Elsterales,51,75,..WT: (nodes: 75; links: 51)
-0.3249217190694255,3.4708671414929064,micro.16s_g__unclassified_o__FFCH16263,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__FFCH16263,51,75,..WT: (nodes: 75; links: 51)
-6.761480784023479,14.276733315717642,micro.16s_g__unclassified_o__Frankiales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Frankiales,51,75,..WT: (nodes: 75; links: 51)
4.261330003061046,6.911526617961354,micro.16s_g__unclassified_o__Gaiellales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Gaiellales,51,75,..WT: (nodes: 75; links: 51)
-3.9932326330850727,12.232420684358095,micro.16s_g__unclassified_o__Lineage_IV,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Lineage_IV,51,75,..WT: (nodes: 75; links: 51)
2.4270509831248424,10.70164424312258,micro.16s_g__unclassified_o__Marine_Group_II,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Marine_Group_II,51,75,..WT: (nodes: 75; links: 51)
6.644636918977489,6.394678738735376,micro.16s_g__unclassified_o__Micrococcales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Micrococcales,51,75,..WT: (nodes: 75; links: 51)
3.5297688099457702,19.644187429530866,micro.16s_g__unclassified_o__mle1-27,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__mle1-27,51,75,..WT: (nodes: 75; links: 51)
-4.071429330816841,4.438577185061559,micro.16s_g__unclassified_o__MSB-4B10,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__MSB-4B10,51,75,..WT: (nodes: 75; links: 51)
3.672864427521096,14.049319064156627,micro.16s_g__unclassified_o__MVP-88,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__MVP-88,51,75,..WT: (nodes: 75; links: 51)
2.6321608143867787,8.213914321351929,micro.16s_g__unclassified_o__Omnitrophales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Omnitrophales,51,75,..WT: (nodes: 75; links: 51)
2.6321608143867787,16.71608567864807,micro.16s_g__unclassified_o__PB19,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__PB19,51,75,..WT: (nodes: 75; links: 51)
4.978670881475172,12.92634179731651,micro.16s_g__unclassified_o__PLTA13,2,0.4666666666666667,6,2,..WT,micro.16s,micro.16s_g__unclassified_o__PLTA13,51,75,..WT: (nodes: 75; links: 51)
1.6161474700698477,3.6112964046119753,micro.16s_g__unclassified_o__Rickettsiales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Rickettsiales,51,75,..WT: (nodes: 75; links: 51)
-3.0661120766826633,7.307582358076793,micro.16s_g__unclassified_o__S085,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__S085,51,75,..WT: (nodes: 75; links: 51)
5.96041253855805,11.776899447609596,micro.16s_g__unclassified_o__Saccharimonadales,1,0.42857142857142855,0,1,..WT,micro.16s,micro.16s_g__unclassified_o__Saccharimonadales,51,75,..WT: (nodes: 75; links: 51)
0.9270509831248426,9.611830451114539,micro.16s_g__unclassified_o__SAR202_clade,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__SAR202_clade,51,75,..WT: (nodes: 75; links: 51)
0.915895705313247,18.39468254268209,micro.16s_g__unclassified_o__SBR1031,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__SBR1031,51,75,..WT: (nodes: 75; links: 51)
-4.898425415289509e-16,14.465,micro.16s_g__unclassified_o__Sphingobacteriales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Sphingobacteriales,51,75,..WT: (nodes: 75; links: 51)
3.939231012048832,13.159592710667722,micro.16s_g__unclassified_o__Subgroup_15,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Subgroup_15,51,75,..WT: (nodes: 75; links: 51)
3.066112076682662,7.307582358076793,micro.16s_g__unclassified_o__Subgroup_17,1,0.4166666666666667,0,1,..WT,micro.16s,micro.16s_g__unclassified_o__Subgroup_17,51,75,..WT: (nodes: 75; links: 51)
8.881438702873735,11.008962031025119,micro.16s_g__unclassified_o__Subgroup_2,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Subgroup_2,51,75,..WT: (nodes: 75; links: 51)
6.8594584961487275,18.291476563036447,micro.16s_g__unclassified_o__Veillonellales-Selenomonadales,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_o__Veillonellales-Selenomonadales,51,75,..WT: (nodes: 75; links: 51)
3.990086136401198,9.451826818103719,micro.16s_g__unclassified_p__GAL15,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_p__GAL15,51,75,..WT: (nodes: 75; links: 51)
3.8174546539593583,7.836064921068342,micro.16s_g__unclassified_p__NB1-j,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_p__NB1-j,51,75,..WT: (nodes: 75; links: 51)
4.261330003061044,18.018473382038646,micro.16s_g__unclassified_p__RCP2-54,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_p__RCP2-54,51,75,..WT: (nodes: 75; links: 51)
-4.978670881475173,12.003658202683491,micro.16s_g__unclassified_p__WS2,0,0,0,0,..WT,micro.16s,micro.16s_g__unclassified_p__WS2,51,75,..WT: (nodes: 75; links: 51)
6.421152002923439,18.771251418660082,micro.16s_g__Vampirovibrio,0,0,0,0,..WT,micro.16s,micro.16s_g__Vampirovibrio,51,75,..WT: (nodes: 75; links: 51)
3.368478218232787,8.769955413896705,micro.16s_g__Variovorax,0,0,0,0,..WT,micro.16s,micro.16s_g__Variovorax,51,75,..WT: (nodes: 75; links: 51)
-1.7951967208018498,16.03953056129365,micro.16s_g__Verrucomicrobium,0,0,0,0,..WT,micro.16s,micro.16s_g__Verrucomicrobium,51,75,..WT: (nodes: 75; links: 51)
2.2507979297495675,3.7509935345769296,micro.16s_g__WCHB1-32,0,0,0,0,..WT,micro.16s,micro.16s_g__WCHB1-32,51,75,..WT: (nodes: 75; links: 51)
-5.44656793674389,19.629837591350793,micro.16s_g__Xanthomonas,0,0,0,0,..WT,micro.16s,micro.16s_g__Xanthomonas,51,75,..WT: (nodes: 75; links: 51)
5.949368596378802,19.21814839940762,micro.16s_g__YC-ZSS-LKJ147,0,0,0,0,..WT,micro.16s,micro.16s_g__YC-ZSS-LKJ147,51,75,..WT: (nodes: 75; links: 51)
-3.0159106026357034,-9.98998732995812,compounds_C00064,0,0,0,0,..OE,compounds,compounds_C00064,90,93,..OE: (nodes: 93; links: 90)
-2.245885336597672,-4.419779731861686,compounds_C00089,0,0,0,0,..OE,compounds,compounds_C00089,90,93,..OE: (nodes: 93; links: 90)
0.9028369864471483,-5.0751218315386115,compounds_C00147,1,0.4166666666666667,0,1,..OE,compounds,compounds_C00147,90,93,..OE: (nodes: 93; links: 90)
-0.4945419312108183,-11.931870964810225,compounds_C00148,0,0,0,0,..OE,compounds,compounds_C00148,90,93,..OE: (nodes: 93; links: 90)
4.518586843489847,-13.91915173362983,compounds_C00157,1,0.4166666666666667,0,1,..OE,compounds,compounds_C00157,90,93,..OE: (nodes: 93; links: 90)
-4.825038818499798,-11.358302280318537,compounds_C00165,0,0,0,0,..OE,compounds,compounds_C00165,90,93,..OE: (nodes: 93; links: 90)
0.9111403804891391,-12.843156878843581,compounds_C00166,0,0,0,0,..OE,compounds,compounds_C00166,90,93,..OE: (nodes: 93; links: 90)
-0.9429615857605462,-7.13681778107266,compounds_C00178,1,0.35714285714285715,0,1,..OE,compounds,compounds_C00178,90,93,..OE: (nodes: 93; links: 90)
-1.7792663595131226,-12.417038313082964,compounds_C00233,0,0,0,0,..OE,compounds,compounds_C00233,90,93,..OE: (nodes: 93; links: 90)
-4.491727059411016,-12.21867910884081,compounds_C00270,0,0,0,0,..OE,compounds,compounds_C00270,90,93,..OE: (nodes: 93; links: 90)
3.9773220304493693,-10.222566645600024,compounds_C00272,4,0.24358974358974358,58.56010472370768,4,..OE,compounds,compounds_C00272,90,93,..OE: (nodes: 93; links: 90)
3.6569538248853926,-8.405668265801493,compounds_C00299,1,0.6666666666666666,0,1,..OE,compounds,compounds_C00299,90,93,..OE: (nodes: 93; links: 90)
5.977293432462345,-10.275478824900574,compounds_C00300,0,0,0,0,..OE,compounds,compounds_C00300,90,93,..OE: (nodes: 93; links: 90)
1.6300571291516093,-8.85385783649581,compounds_C00327,0,0,0,0,..OE,compounds,compounds_C00327,90,93,..OE: (nodes: 93; links: 90)
-0.01591060263570366,-8.98998732995812,compounds_C00330,0,0,0,0,..OE,compounds,compounds_C00330,90,93,..OE: (nodes: 93; links: 90)
-1.8221189335714687,-5.327626182936341,compounds_C00344,0,0,0,0,..OE,compounds,compounds_C00344,90,93,..OE: (nodes: 93; links: 90)
-5.685915514923714,-8.027579550053591,compounds_C00350,0,0,0,0,..OE,compounds,compounds_C00350,90,93,..OE: (nodes: 93; links: 90)
2.837258946249757,-9.062936346833279,compounds_C00380,0,0,0,0,..OE,compounds,compounds_C00380,90,93,..OE: (nodes: 93; links: 90)
-2.6480714170224844,-5.7389016513100515,compounds_C00408,0,0,0,0,..OE,compounds,compounds_C00408,90,93,..OE: (nodes: 93; links: 90)
-3.7248645199593367,-5.273668761501398,compounds_C00423,0,0,0,0,..OE,compounds,compounds_C00423,90,93,..OE: (nodes: 93; links: 90)
5.441881369491408,-12.482477407969439,compounds_C00475,0,0,0,0,..OE,compounds,compounds_C00475,90,93,..OE: (nodes: 93; links: 90)
4.124563466256968,-14.332391558588542,compounds_C00482,6,0.25675675675675674,28.22612594448893,6,..OE,compounds,compounds_C00482,90,93,..OE: (nodes: 93; links: 90)
1.1195968635267577,-4.09841514638188,compounds_C00493,0,0,0,0,..OE,compounds,compounds_C00493,90,93,..OE: (nodes: 93; links: 90)
1.7792861181661452,-6.4154567686644715,compounds_C00526,0,0,0,0,..OE,compounds,compounds_C00526,90,93,..OE: (nodes: 93; links: 90)
-0.01591060263570329,-10.98998732995812,compounds_C00550,0,0,0,0,..OE,compounds,compounds_C00550,90,93,..OE: (nodes: 93; links: 90)
3.9741755337654947,-13.003160511854402,compounds_C00559,0,0,0,0,..OE,compounds,compounds_C00559,90,93,..OE: (nodes: 93; links: 90)
-6.0091146377337505,-9.704495835015667,compounds_C00587,1,1,0,1,..OE,compounds,compounds_C00587,90,93,..OE: (nodes: 93; links: 90)
-0.9429615857605453,-12.843156878843581,compounds_C00624,0,0,0,0,..OE,compounds,compounds_C00624,90,93,..OE: (nodes: 93; links: 90)
-4.156384671528375,-5.6475831013277,compounds_C00632,1,0.4,0,1,..OE,compounds,compounds_C00632,90,93,..OE: (nodes: 93; links: 90)
-0.8819360064201425,-9.48998732995812,compounds_C00666,0,0,0,0,..OE,compounds,compounds_C00666,90,93,..OE: (nodes: 93; links: 90)
-0.9453569467232418,-8.219075278651701,compounds_C00671,0,0,0,0,..OE,compounds,compounds_C00671,90,93,..OE: (nodes: 93; links: 90)
-3.2597555073692868,-15.03750852694521,compounds_C00755,0,0,0,0,..OE,compounds,compounds_C00755,90,93,..OE: (nodes: 93; links: 90)
-4.5504080487612555,-6.060822926286413,compounds_C00803,2,0.2235294117647059,37,2,..OE,compounds,compounds_C00803,90,93,..OE: (nodes: 93; links: 90)
1.747445154241716,-7.562936346833278,compounds_C00811,0,0,0,0,..OE,compounds,compounds_C00811,90,93,..OE: (nodes: 93; links: 90)
-0.015910602635702802,-14.98998732995812,compounds_C00847,1,0.2289156626506024,0,1,..OE,compounds,compounds_C00847,90,93,..OE: (nodes: 93; links: 90)
-1.383991175938378,-13.748757813101754,compounds_C00861,0,0,0,0,..OE,compounds,compounds_C00861,90,93,..OE: (nodes: 93; links: 90)
4.962760278839469,-9.52864553264161,compounds_C00870,0,0,0,0,..OE,compounds,compounds_C00870,90,93,..OE: (nodes: 93; links: 90)
-0.015910602635703045,-12.98998732995812,compounds_C00881,1,0.6666666666666666,0,1,..OE,compounds,compounds_C00881,90,93,..OE: (nodes: 93; links: 90)
3.3525676155970836,-13.685031916061416,compounds_C00951,0,0,0,0,..OE,compounds,compounds_C00951,90,93,..OE: (nodes: 93; links: 90)
-1.8859430880065329,-10.699197104043192,compounds_C00954,0,0,0,0,..OE,compounds,compounds_C00954,90,93,..OE: (nodes: 93; links: 90)
0.5544256571893925,-4.0171557945196135,compounds_C01092,1,1,0,1,..OE,compounds,compounds_C01092,90,93,..OE: (nodes: 93; links: 90)
-2.869080151521164,-10.917038313082964,compounds_C01179,0,0,0,0,..OE,compounds,compounds_C01179,90,93,..OE: (nodes: 93; links: 90)
-6.0091146377337505,-10.275478824900578,compounds_C01197,2,0.6666666666666666,4,2,..OE,compounds,compounds_C01197,90,93,..OE: (nodes: 93; links: 90)
-1.6618783344230166,-8.85385783649581,compounds_C01225,2,1,1,2,..OE,compounds,compounds_C01225,90,93,..OE: (nodes: 93; links: 90)
-0.015910602635703902,-7.9899873299581206,compounds_C01250,0,0,0,0,..OE,compounds,compounds_C01250,90,93,..OE: (nodes: 93; links: 90)
-2.765269733000167,-4.65697463802858,compounds_C01252,0,0,0,0,..OE,compounds,compounds_C01252,90,93,..OE: (nodes: 93; links: 90)
3.69304331468793,-14.706305898414843,compounds_C01451,1,1,0,1,..OE,compounds,compounds_C01451,90,93,..OE: (nodes: 93; links: 90)
-4.156384671528373,-14.332391558588542,compounds_C01454,0,0,0,0,..OE,compounds,compounds_C01454,90,93,..OE: (nodes: 93; links: 90)
-4.903366314937718,-6.509645872530933,compounds_C01479,1,1,0,1,..OE,compounds,compounds_C01479,90,93,..OE: (nodes: 93; links: 90)
-5.8467800125769545,-8.57543371690156,compounds_C01507,1,1,0,1,..OE,compounds,compounds_C01507,90,93,..OE: (nodes: 93; links: 90)
4.518586843489847,-6.06082292628641,compounds_C01533,0,0,0,0,..OE,compounds,compounds_C01533,90,93,..OE: (nodes: 93; links: 90)
0.9111403804891387,-7.13681778107266,compounds_C01595,0,0,0,0,..OE,compounds,compounds_C01595,90,93,..OE: (nodes: 93; links: 90)
-1.7063059436842822,-4.233029488271137,compounds_C01606,0,0,0,0,..OE,compounds,compounds_C01606,90,93,..OE: (nodes: 93; links: 90)
-3.724864519959333,-14.706305898414847,compounds_C01674,0,0,0,0,..OE,compounds,compounds_C01674,90,93,..OE: (nodes: 93; links: 90)
-5.212063025342333,-12.989987329958122,compounds_C01717,0,0,0,0,..OE,compounds,compounds_C01717,90,93,..OE: (nodes: 93; links: 90)
0.46272072593941277,-11.931870964810225,compounds_C01735,1,1,0,1,..OE,compounds,compounds_C01735,90,93,..OE: (nodes: 93; links: 90)
-4.005996739036901,-13.003160511854404,compounds_C01835,1,0.6,0,1,..OE,compounds,compounds_C01835,90,93,..OE: (nodes: 93; links: 90)
-5.212063025342337,-6.989987329958124,compounds_C01852,1,1,0,1,..OE,compounds,compounds_C01852,90,93,..OE: (nodes: 93; links: 90)
1.8541218827351262,-10.699197104043192,compounds_C01933,1,1,0,1,..OE,compounds,compounds_C01933,90,93,..OE: (nodes: 93; links: 90)
