X2,Y2,OTU_2,OTU_1,weight,X1,Y1,cor,group,links,nodes,label,link.gro
8.572244476756641e-16,5.465,micro.16s_g__unclassified_f__Xanthobacteraceae,compounds_C04722,-0.9272727272727271,3.2279343020978817,-4.942466132971033,-,..KO,42,59,..KO: (nodes: 59; links: 42),KO
3.114160850539133,5.0960107750812,micro.16s_g__Candidatus_Udaeobacter,compounds_C00493,0.9757575757575756,1.1195968635267577,-4.09841514638188,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-3.933863397164828,5.499031383041781,micro.16s_g__Pseudonocardia,compounds_C14441,-0.9393939393939392,1.9695071455604045,-9.748913969447473,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-3.933863397164828,5.499031383041781,micro.16s_g__Pseudonocardia,compounds_C17385,0.9878787878787877,-5.4737025747628145,-7.497497251946804,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-4.702282018339784,5.992864045000419,micro.16s_g__Legionella,compounds_C17753,0.9272727272727271,0.9135357414518336,-8.219075278651701,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-7.075463447982513,8.731661414194608,micro.16s_g__Bdellovibrio,compounds_C01454,0.9272727272727271,-4.156384671528373,-14.332391558588542,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-7.277055962836148,15.788320104015089,micro.16s_g__Mucilaginibacter,compounds_C06559,-0.9393939393939392,1.7902977283000612,-5.327626182936341,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-7.277055962836148,15.788320104015089,micro.16s_g__Mucilaginibacter,compounds_C02029,-0.9393939393939392,-0.934658191718554,-14.90485282837763,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-7.277055962836148,15.788320104015089,micro.16s_g__Mucilaginibacter,compounds_C01674,-0.9636363636363636,-3.724864519959333,-14.706305898414847,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-4.325126539644786,19.195028262649444,micro.16s_g__unclassified_o__Elev-16S-573,compounds_C01250,-0.9361745372672994,-0.015910602635703902,-7.9899873299581206,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-1.9593701661158036e-15,20.465,micro.16s_g__Burkholderia-Caballeronia-Paraburkholderia,compounds_C06559,-0.9272727272727271,1.7902977283000612,-5.327626182936341,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-1.9593701661158036e-15,20.465,micro.16s_g__Burkholderia-Caballeronia-Paraburkholderia,compounds_C02029,-0.9393939393939392,-0.934658191718554,-14.90485282837763,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
3.779001914042381,20.633178777038616,micro.16s_g__Dokdonella,compounds_C06559,-0.9515151515151513,1.7902977283000612,-5.327626182936341,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-1.6161474700698415,3.6112964046119753,micro.16s_g__Leptolyngbya_EcFYyyy-00,compounds_C00157,0.9264501099011717,4.518586843489847,-13.91915173362983,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-2.2507979297495657,3.7509935345769296,micro.16s_g__Edaphobacter,compounds_C01735,0.9632626970495625,0.46272072593941277,-11.931870964810225,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-3.4816473997275503,4.1657150076666,micro.16s_g__Aurantisolimonas,compounds_C12303,-0.9264501099011717,2.214064131326262,-4.419779731861685,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-8.881438702873735,11.008962031025117,micro.16s_g__Armatimonas,compounds_C01451,0.9999999999999998,3.69304331468793,-14.706305898414843,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-4.915371393843278,20.00417263766968,micro.16s_g__Rhodanobacter,compounds_C06559,-0.9300954818304988,1.7902977283000612,-5.327626182936341,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-4.915371393843278,20.00417263766968,micro.16s_g__Rhodanobacter,compounds_C02029,-0.9361745372672994,-0.934658191718554,-14.90485282837763,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-1.2954538302670773,21.371278649000736,micro.16s_g__Paeniglutamicibacter,compounds_C17753,0.9245067028843874,0.9135357414518336,-8.219075278651701,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-1.2954538302670773,21.371278649000736,micro.16s_g__Paeniglutamicibacter,compounds_C00166,0.9245067028843874,0.9111403804891391,-12.843156878843581,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-1.2954538302670773,21.371278649000736,micro.16s_g__Paeniglutamicibacter,compounds_C00178,0.9245067028843874,-0.9429615857605462,-7.13681778107266,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-1.2954538302670773,21.371278649000736,micro.16s_g__Paeniglutamicibacter,compounds_C05635,0.9245067028843874,-0.4802822591366239,-13.962940760925893,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-0.6494198022055444,21.441539083661546,micro.16s_g__Porphyrobacter,compounds_C01735,0.9393939393939392,0.46272072593941277,-11.931870964810225,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-0.6494198022055444,21.441539083661546,micro.16s_g__Porphyrobacter,compounds_C18218,-0.9636363636363636,-5.685915514923713,-11.952395109862652,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
3.208492771020175,14.853634366811145,micro.16s_g__Sphaerobacter,compounds_C01451,0.9999999999999998,3.69304331468793,-14.706305898414843,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
3.9900861364011977,15.478173181896281,micro.16s_g__Flavobacterium,compounds_C05103,0.9515151515151513,-0.015910602635704884,-3.9899873299581206,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
4.978670881475172,12.92634179731651,micro.16s_g__unclassified_o__PLTA13,compounds_C05952,-0.9393939393939392,0.8501148011487353,-10.48998732995812,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
4.978670881475172,12.92634179731651,micro.16s_g__unclassified_o__PLTA13,compounds_C01735,-0.9272727272727271,0.46272072593941277,-11.931870964810225,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-2.632160814386781,16.71608567864807,micro.16s_g__unclassified_c__Anaerolineae,compounds_C00803,0.9387209722839687,-4.5504080487612555,-6.060822926286413,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
2.6623190272017583,17.841993341766333,micro.16s_g__Lechevalieria,compounds_C06552,0.9393939393939392,1.674484738412877,-15.746945171645104,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
3.451911961311724,17.372576164600304,micro.16s_g__unclassified_f__Reyranellaceae,compounds_C06593,-0.9604907590145021,-0.015910602635704638,-4.9899873299581206,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
5.271073505465655,15.331318911073577,micro.16s_g__unclassified_f__Anaerolineaceae,compounds_C17755,0.9393939393939392,-4.903366314937717,-13.47032878738531,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
5.99559708630486,12.694816402140212,micro.16s_g__Pedobacter,compounds_C06082,0.9757575757575756,-2.2458853365976674,-15.560194928054557,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
5.96041253855805,11.776899447609596,micro.16s_g__unclassified_o__Saccharimonadales,compounds_C17753,0.9393939393939392,0.9135357414518336,-8.219075278651701,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
3.066112076682662,7.307582358076793,micro.16s_g__unclassified_o__Subgroup_17,compounds_C05476,0.9393939393939392,4.124563466256968,-5.647583101327699,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
1.367121053418824,6.622827456733326,micro.16s_g__Pirellula,compounds_C05476,0.9515151515151513,4.124563466256968,-5.647583101327699,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-0.45929551701897414,6.482605192897557,micro.16s_g__Inquilinus,compounds_C00380,0.9272727272727271,2.837258946249757,-9.062936346833279,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-0.45929551701897414,6.482605192897557,micro.16s_g__Inquilinus,compounds_C04100,0.9272727272727271,4.96276027883947,-10.45132912727463,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-5.785520972718846,10.87511098682003,micro.16s_g__unclassified_f__A4b,compounds_C05476,0.9393939393939392,4.124563466256968,-5.647583101327699,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-5.785520972718846,10.87511098682003,micro.16s_g__unclassified_f__A4b,compounds_C17755,0.9393939393939392,-4.903366314937717,-13.47032878738531,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-4.160595004753451,16.78812956160472,micro.16s_g__Roseimicrobium,compounds_C05469,0.9272727272727271,3.2279343020978835,-15.037508526945206,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
-2.6623190272017556,17.841993341766333,micro.16s_g__Methylotenera,compounds_C18218,0.9272727272727271,-5.685915514923713,-11.952395109862652,+,..WT,51,75,..WT: (nodes: 75; links: 51),WT
0.913683345540361,19.405114029616673,micro.16s_g__Chitinophaga,compounds_C05827,-0.9272727272727271,3.3525676155970827,-6.2949427438548256,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
2.6787840265556286,18.932156727579006,micro.16s_g__Fonticella,compounds_C00064,-0.9272727272727271,-3.0159106026357034,-9.98998732995812,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
3.500000000000002,6.40282217350893,micro.16s_g__unclassified_c__Thermoleophilia,compounds_C01197,-0.9393939393939392,-6.0091146377337505,-10.275478824900578,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
0.9136833455403639,5.524885970383327,micro.16s_g__Bryobacter,compounds_C01735,-0.9272727272727271,0.46272072593941277,-11.931870964810225,-,..WT,51,75,..WT: (nodes: 75; links: 51),WT
