"","Row.names","MSSuc-ster-Brachy-1-419","MSSuc-ster-Brachy-2-420","MSSuc-ster-Brachy-3-421","MSSuc-ster-Brachy-4-422","MSSuc-ster-Brachy-5-423","MS-ster-Brachy-1-412","MS-ster-Brachy-2-413","MS-ster-Brachy-3-414","MS-ster-Brachy-4-415","MS-ster-Brachy-5-416","MS-nonster-Brachy-1-426","MS-nonster-Brachy-2-427","MS-nonster-Brachy-3-428","MS-nonster-Brachy-4-429","MS-nonster-Brachy-5-430","MS.nonster.Brachy_MS.ster.Brachy_log2_FC","MS.nonster.Brachy_MS.ster.Brachy_Pvalue","MS.nonster.Brachy_MS.ster.Brachy_fdr","MS.nonster.Brachy_MSSuc.ster.Brachy_log2_FC","MS.nonster.Brachy_MSSuc.ster.Brachy_Pvalue","MS.nonster.Brachy_MSSuc.ster.Brachy_fdr","MS.ster.Brachy_MSSuc.ster.Brachy_log2_FC","MS.ster.Brachy_MSSuc.ster.Brachy_Pvalue","MS.ster.Brachy_MSSuc.ster.Brachy_fdr","MS.nonster.Brachy","MS.ster.Brachy","MSSuc.ster.Brachy","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"42","creatine",0,0,0,0,0,0,0,0,0,0,0.000378852929962089,0,0.000739756814286861,0,0,"-0.291275789578404","0.206175782797375","0.206175782797375","-0.291275789578404","0.206175782797375","0.206175782797375","NA","NA","0",0.00022372194884979,0,0,"creatine","HMDB0000064","C00300","belongs to the class of organic compounds known as alpha amino acids and derivatives. These are amino acids in which the amino group is attached to the carbon atom immediately adjacent to the carboxylate group (alpha carbon), or a derivative thereof.","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","57-00-1","DTXSID1040451","DTXCID9020451","315678171","   586","C00300","16919","DB00148","Creatine","creatine"
"43","creatinine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","0","NA","NA","0","NA","NA","0",0,0,0,"creatinine","HMDB0000562","C00791","belongs to the class of organic compounds known as alpha amino acids and derivatives. These are amino acids in which the amino group is attached to the carbon atom immediately adjacent to the carboxylate group (alpha carbon), or a derivative thereof.","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","60-27-5","DTXSID8045987","DTXCID6025987","315681608","   588","C00791","16737","DB11846","Creatinine","creatinine"
"44","cytidine",0.0100322445955782,0.0329311695226219,0.00488548652845017,0.0231248194122287,0.0539798493853091,0.202930611022758,0.241143734522831,0.484291370348813,0.319299123039534,0.168607585305851,1.9074688551236,1.01110452102961,0.901496476477449,1.63815489098012,0.693813749877358,"-2.11505347670249","0.0131563871836102","0.0131563871836102","-5.56616842215934","0.00641882774023743","0.00641882774023743","-3.45111494545685","0.00936703393635547","0.00936703393635547",1.23040769869763,0.283254484847957,0.0249907138888376,"cytidine","HMDB0000089","C00475","belongs to the class of organic compounds known as pyrimidine nucleosides. Pyrimidine nucleosides are compounds comprising a pyrimidine base attached to a ribosyl or deoxyribosyl moiety.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","","65-46-3",NA,NA,"  8144101",NA,"C00475","17562","DB02097","Cytidine","cytidine"
"45","cytosine",0.00112934124373047,0,0,0,0.378735283396278,0,0,0,0,0,0.169897835503945,0.103633661728075,0.108640237822362,0.124639403708708,0.064659441245053,"-6.84917507716268","0.00257205033415274","0.00257205033415274","-0.582895912326549","0.644990345243686","0.644990345243686","6.26627916483613","0.372304307798525","0.372304307798525",0.114294116001629,0,0.0759729249280018,"cytosine","HMDB0000630",NA,NA,NA,NA,NA,NA,"71-30-7","DTXSID4044456","DTXCID2024456","315680409","   597","C00380","16040",NA,"Cytosine","cytosine"
"46","deoxycarnitine",0.00963879716072478,0.00631536821724051,0.00930063459656717,0.00254632019054383,0.0856600232336855,0.00854036285670925,0.0327464147969759,0.0236499078136151,0.0829278227428189,0.00339181857786099,0.00659171621262035,0.0433307539260287,0.0381052838169017,0.0339706230037484,0.017072309861485,"0.117137776339021","0.882354735041801","0.882354735041801","-0.282362912708101","0.777253024151552","0.777253024151552","-0.399500689047122","0.730996044571298","0.730996044571298",0.0278141373641568,0.030251265357596,0.0226922286797524,"deoxycarnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deoxycarnitine"
"47","deoxycytidine",0,0.000684732314638756,0,0,0.00906878956638679,0.0630839484969065,0.100620484673747,0.0882877554960876,0.0808499519775047,0.0731296649776895,0.0983789019506942,0.0227600196621368,0.0226906152427901,0.0971537895248935,0.0735226031508246,"0.363196716822667","0.35895937712886","0.35895937712886","-4.43671141252456","0.0225792011842821","0.0225792011842821","-4.79990812934723","0.000121447279299389","0.000121447279299389",0.0629011859062678,0.081194361124387,0.00195070437620511,"deoxycytidine","HMDB0000014","C00881","belongs to the class of organic compounds known as pyrimidine 2'-deoxyribonucleosides. Pyrimidine 2'-deoxyribonucleosides are compounds consisting of a pyrimidine linked to a ribose which lacks a hydroxyl group at position 2.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides","951-77-9",NA,NA,"  8145772",NA,"C00881","15698","DB02594","Deoxycytidine","deoxycytidine"
"48","deoxyuridine",0.00406889992038178,0.00927481197172307,0.00265866870340277,0.00403172197982975,0.00269592164795908,0.0371481776516011,0.0616448757048124,0.0655460842997422,0.0726882793520404,0.0837107752210708,0.00644409374518973,0.0402052105291843,0.00426339563866538,0.0146651179900227,0.0172920371409646,"1.89027266401629","0.00159674622539475","0.00159674622539475","-1.6639194373441","0.13331450967425","0.13331450967425","-3.55419210136039","0.0013037129690489","0.0013037129690489",0.0165739710088054,0.0641476384458534,0.00454600484465929,"deoxyuridine","HMDB0000012","C00526","belongs to the class of organic compounds known as pyrimidine 2'-deoxyribonucleosides. Pyrimidine 2'-deoxyribonucleosides are compounds consisting of a pyrimidine linked to a ribose which lacks a hydroxyl group at position 2.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides","951-78-0",NA,NA,"  8145666",NA,"C00526","16450","DB02256","Deoxyuridine","deoxyuridine"
"49","dethiobiotin",0,0,0,0.000745329328172216,1.25483210852487,0,0,0,0,0,0.000390819168195307,0,0.00072095068542777,0.00146659911959685,0.000547934443704409,"-0.700671137503434","0.0609178422079732","0.0609178422079732","7.27726979861134","0.374652776648339","0.374652776648339","7.97794093611477","0.373582351995494","0.373582351995494",0.000625260683384868,0,0.251115487570608,"dethiobiotin","HMDB0003581","C01909","belongs to the class of organic compounds known as medium-chain fatty acids. These are fatty acids with an aliphatic tail that contains between 4 and 12 carbon atoms.","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","533-48-2",NA,NA," 26697261",NA,"C01909","42280","DB03775","Dethiobiotin","dethiobiotin"
"50","dihexose (ex. sucrose, palatinose, maltose, cellobiose, trehalose, melibiose)",0.0202622766139025,0.0136508577986892,0.100480856348018,0.0153623714029964,0,0,0,0,0,0,0.000525942178198273,0,0.00021052856538847,0.000587981935617996,0.000899533949413127,"-0.53086712754872","0.046319809072315","0.046319809072315","4.42105968839828","0.175558064595635","0.175558064595635","4.951926815947","0.170518861667181","0.170518861667181",0.000444797325723573,0,0.0299512724327211,"dihexose (ex. sucrose, palatinose, maltose, cellobiose, trehalose, melibiose)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dihexose (ex. sucrose, palatinose, maltose, cellobiose, trehalose, melibiose)"
"51","ferulic acid",0.00976053737451381,0.0102847385515856,0.00486936228695485,0.0116525107304662,0.00307376223422888,0.039696542997324,0.05049055722136,0.0235922675071854,0.0519164281300653,0.0525598493942408,0.0155157127786551,0.059663083856477,0.00654888967634454,0.0344104196021018,0.0589221775885154,"0.310216659573259","0.506089413090454","0.506089413090454","-2.01204161645235","0.0669248120375838","0.0669248120375838","-2.32225827602561","0.00197984954449999","0.00197984954449999",0.0350120567004188,0.0436511290500351,0.00792818223554986,"ferulic acid","HMDB0000954",NA,NA,NA,NA,NA,NA,"1135-24-6","DTXSID5040673",NA,NA,NA,"C01494","17620","DB07767","Ferulic acid","ferulic acid"
"52","fumaric acid and/or isomers",0,0,0,0,0.21585058389596,0,0,0,0.0341570016072753,0,0.403435772680412,0.204758751268511,0.123650323951073,0.459857086670575,0.219696736622778,"-5.17681328832736","0.0120791216164274","0.0120791216164274","-2.68108484359931","0.0170969479662519","0.0170969479662519","2.49572844472805","0.450399982524968","0.450399982524968",0.28227973423867,0.00683140032145506,0.0431701167791921,"fumaric acid and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fumaric acid and/or isomers"
"53","glutamic acid",0.0340842203374203,0.0381470646294092,0.0273228687590339,0.0565007681890316,0.00905519271838317,0,0,0,0,0,0.000442823378523972,1.21890149319427e-05,4.96382895673106e-05,4.67495571415615e-05,0,"-0.150923616170172","0.258002720397164","0.258002720397164","4.93747340394798","0.0128975671606027","0.0128975671606027","5.08839702011815","0.0127557192286758","0.0127557192286758",0.000110280048032957,0,0.0330220229266556,"glutamic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glutamic acid"
"54","glutamic acid2",0.215721816427727,0.260764441848972,0.127862939007828,0.351754316012226,0.0385357423607794,0,0,0,0,0,0.582321611392984,0.343113692137889,0.149367839161634,0.040300744976166,0.531149640314811,"-8.36741783363825","0.035075680604736","0.035075680604736","-0.724082181833644","0.312385369189852","0.312385369189852","7.64333565180461","0.0210841744638706","0.0210841744638706",0.329250705596697,0,0.198927851131506,"glutamic acid2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glutamic acid2"
"55","glutamine",8.07223422572046,6.30843696340813,7.7022356497814,5.40417107228722,0.0464469016789322,0.452159967427591,0.676116054839499,0.176047592693886,0.549842324082028,0.535122936173981,4.61114317858574,3.62172548883874,1.8537055431276,13.7259225249456,6.01906532808959,"-3.63941217811517","0.0556971409313967","0.0556971409313967","-0.115630030661446","0.859953244328052","0.859953244328052","3.52378214745373","0.0253158315949782","0.0253158315949782",5.96631241271746,0.477857775043397,5.50670496257523,"glutamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glutamine"
"56","glyceraldehyde or lactic acid",0.00130021854260729,0.000745450510084792,0.000500090997460925,0.000184013486058698,0.000597917826790007,0,0,0,0,0,0.00525709963642218,0.0077408639064938,0.00629187338895187,0.00406380020548765,0.00336027101738515,"-2.66511567397415","0.00239847734604144","0.00239847734604144","-1.92912716772153","0.0031144903811333","0.0031144903811333","0.735988506252616","0.0221978848700483","0.0221978848700483",0.00534278163094813,0,0.000665538272600342,"glyceraldehyde or lactic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glyceraldehyde or lactic acid"
"57","glyceric acid and/or isomers",0.0533697192912567,0.0632942373411434,0.0304778601074566,0.0955989136599885,0.0152437722639345,0.0145466602558916,0.0184354237496063,0.0176769409010007,0.0133223942702739,0.0216707971568769,0.00466966233201953,0.00802128843118703,0.00435549234926285,0.00927563592414165,0.00784209883707527,"1.21080761856122","0.000682275423532372","0.000682275423532372","2.74737120682492","0.0317947980652936","0.0317947980652936","1.5365635882637","0.0673916680119746","0.0673916680119746",0.00683283557473726,0.0171304432667299,0.0515969005327559,"glyceric acid and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glyceric acid and/or isomers"
"58","guanine",0.660062608822215,1.54652619536275,0.440394934997798,1.52970383231508,0.77439071741716,4.77904478808683,5.46362751674275,3.7907671434629,4.50324851519129,9.08394320884842,7.86943846120852,4.79692393627862,3.25268759431563,5.98370828450697,4.86516159427124,"0.0452329378929806","0.890940934791373","0.890940934791373","-2.43350360637061","0.00333527630062554","0.00333527630062554","-2.4787365442636","0.00681168326989273","0.00681168326989273",5.3535839741162,5.52412623446644,0.990215657783001,"guanine","HMDB0000132","C00242","belongs to the class of organic compounds known as purines and purine derivatives. These are aromatic heterocyclic compounds containing a purine moiety, which is formed a pyrimidine-ring ring fused to an imidazole ring.","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","73-40-5","DTXSID9052476","DTXCID6031049","315685596","   764","C00242","16235","DB02377","Guanine","guanine"
"59","guanosine",0.00230353282285715,0.000489905531963378,0.00122895372245591,0.000653777064027349,0,0.000436850808030684,0,0.00332071511775399,0,0,0.00260956176775165,0.0075790643706137,0.00394851637631203,0.00368866544162139,0.00493552949498875,"-1.66447522536689","0.00802910206058543","0.00802910206058543","-1.5205691807244","0.00902505106374598","0.00902505106374598","0.143906044642487","0.815946221438995","0.815946221438995",0.00455226749025751,0.000751513185156935,0.000935233828260757,"guanosine","HMDB0000133","C00387","belongs to the class of organic compounds known as purine nucleosides. Purine nucleosides are compounds comprising a purine base attached to a ribosyl or deoxyribosyl moiety.","Organic compounds","Nucleosides, nucleotides, and analogues","Purine nucleosides","","118-00-3",NA,NA,"  8144918",NA,"C00387","16750","DB02857","Guanosine","guanosine"
"60","hexosamine",2.90244109955067,2.37190178913334,2.79063608408041,2.84525285424962,0,0,0,0,0,0,0.0768115029361782,0.204428197291328,0.658793073576281,0.00544671015625195,0,"-7.57058358161543","0.199236793955733","0.199236793955733","3.52154347488995","0.0210452757435614","0.0210452757435614","11.0921270565054","0.0169243686935491","0.0169243686935491",0.189095896792008,0,2.18204636540281,"hexosamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hexosamine"
"61","hexose phosphate",0.0903007387983463,0.251191093132254,0.0755498752429228,0.338490871091855,0,0.0548065188962836,0.0626095878860079,0.0658781865529869,0.00467845171163048,0.00986750816439333,0.0985614334424681,0,0,0,0.144533697051393,"-0.290549438425154","0.796475780004629","0.796475780004629","1.61611662983142","0.19123050323241","0.19123050323241","1.90666606825657","0.148338736322924","0.148338736322924",0.0486190260987723,0.0395680506422604,0.151106515653076,"hexose phosphate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hexose phosphate"
"62","histamine",0.283871872561907,0.210845524294696,0.188297745084021,0.17305923987081,0.501658031362737,4.82339043418843,5.97697378645057,4.80325513482072,5.42631411963349,4.82957047588888,3.34882208503147,3.84338166757284,1.48229114872823,3.01912293438806,5.58639601994298,"0.581451762645575","0.0587510345769014","0.0587510345769014","-3.66494755332723","0.0083935847478602","0.0083935847478602","-4.24639931597281","1.24171591280487e-05","1.24171591280487e-05",3.45600277113272,5.17190079019642,0.271546482634834,"histamine","HMDB0000870","C00388","belongs to the class of organic compounds known as 2-arylethylamines. These are primary amines that have the general formula RCCNH2, where R is an organic group.","Organic compounds","Organic nitrogen compounds","Organonitrogen compounds","Amines","51-45-6","DTXSID4023125","DTXCID103125","315673732","   774","C00388","18295","DB05381","Histamine","histamine"
"63","histidine",0.0966711814644834,0.0711921349059004,0.055311847290944,0.103116662956832,0.0419247483865477,0.00381166655863613,0.00766398872986294,0.0017353712808138,0.00829191263749544,0.0085531607203646,0.0321891054616671,0.0120332044650442,0.0127075549895625,0.0431350957223433,0.0297814059530294,"-1.94357924201654","0.0272426747686849","0.0272426747686849","1.46869641049615","0.0112094917260606","0.0112094917260606","3.41227565251269","0.00422464233842687","0.00422464233842687",0.0259692733183293,0.00601121998543458,0.0736433150009416,"histidine","HMDB0000177",NA,NA,NA,NA,NA,NA,"71-00-1","DTXSID9023126","DTXCID503126","315673733","  6274","C00135","15971","DB00117","Histidine","histidine"
"64","histidinol",0.122194503970588,0.118371653371261,0.049238046316885,0.108594477307505,0.216138863692336,0.3259655992555,0.638943982977606,0.341723134787048,0.514965171555164,0.412146411706835,0.604053092013781,0.560926482665725,0.194985221825191,0.51825482237339,0.473321036039723,"-0.0739808116734008","0.806476615887297","0.806476615887297","-1.9274069518298","0.00608790969897022","0.00608790969897022","-1.8534261401564","0.00288148580093923","0.00288148580093923",0.470308130983562,0.446748860056431,0.122907508931715,"histidinol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"histidinol"
"65","hydroxybutyric acid",0,0,0.00100414280857036,0.000616885711291461,0.00109239014381695,0.00712523355465264,0.00812559691889729,0.00623360707975217,0.00701484550460152,0.00743777495570451,0.00684013560741272,0.00628836378075862,0.00199080666726219,0.00503749102190008,0.0102330023229342,"0.210073841062734","0.459523975960878","0.459523975960878","-2.19789126042067","0.0133400385121698","0.0133400385121698","-2.4079651014834","2.73325256359969e-07","2.73325256359969e-07",0.00607795988005356,0.00718741160272163,0.000542683732735754,"hydroxybutyric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hydroxybutyric acid"
"66","hydroxycinnamic acid",0,0,0,0,0,0,0,0,0,0,0.00270014813841345,0.000592745760149476,0.0003406353490585,0.000625524466192919,0.000414653343214507,"-0.952140755303819","0.103347630996878","0.103347630996878","-0.952140755303819","0.103347630996878","0.103347630996878","NA","NA","0",0.00093474141140577,0,0,"hydroxycinnamic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hydroxycinnamic acid"
"67","hypoxanthine",0,0.0893314245624516,0.0634806669959869,0.28770804178204,4.39693167549616,0,0,0,0,0,0.56214989328741,0,0.056276577553121,0.0482623870493041,0.2353659070115,"-7.50311775332184","0.156211513196215","0.156211513196215","2.41647612792502","0.412939448396039","0.412939448396039","9.91959388124686","0.322893336870146","0.322893336870146",0.180410952980267,0,0.967490361767328,"hypoxanthine","HMDB0000157",NA,NA,NA,NA,NA,NA,"68-94-0","DTXSID8045983","DTXCID6025983","315681605","   790","C00262","17368","DB04076","Hypoxanthine","hypoxanthine"
"68","indole-3-pyruvic acid",0.000269154297611797,0.000813335976756216,0.000480607970986962,0.000531673303961053,0.00322432974340057,0,0,0,0,0,0.0021387667045326,0.00291338841462906,0.000367053452518235,0.00246010696372125,0.00224416654307294,"-1.59679034848623","0.00964608593565916","0.00964608593565916","-0.55147301890715","0.208363344685526","0.208363344685526","1.04531732957908","0.123716764518224","0.123716764518224",0.00202469641569482,0,0.00106382025854332,"indole-3-pyruvic acid","HMDB0060484","C00331","belongs to the class of organic compounds known as indolyl carboxylic acids and derivatives. Indolyl carboxylic acids and derivatives are compounds containing a carboxylic acid chain (of at least 2 carbon atoms) linked to an indole ring.","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","392-12-1","DTXSID3042053","DTXCID1022053","315679319","   803","C00331","29750",NA,"Indole-3-pyruvic acid","indole-3-pyruvic acid"
"69","inosine",0,0.00169880944417319,0.000320057386763756,0.00264453154559866,0.134822257431191,0.0256832486407452,0.0179340485015435,0.0314975129906147,0.0352018411672733,0.0262661734491275,0.0317799329637839,0.0138069430437625,0.00611215287587243,0.0142873335607401,0.0188350689880369,"0.656514645538648","0.08342200150241","0.08342200150241","0.685794653693","0.706010454064426","0.706010454064426","0.0292800081543514","0.983788933359886","0.983788933359886",0.0169642862864392,0.0273165649498608,0.0278971311615453,"inosine","HMDB0000195",NA,NA,NA,NA,NA,NA,"58-63-9","DTXSID2045993","DTXCID0025993","315681612","  6021","C00294","17596","DB04335","Inosine","inosine"
"70","Isomer of dopamine",0.778324219195833,0.808792557259825,0.310805271931758,1.08287686599886,0.00316873640834395,0,0,0,0,0,0.349686915324604,1.77747794808693,0.27316122078673,0.370094352222656,0.807292663068468,"-9.48490870820023","0.0638614915492829","0.0638614915492829","-0.261405235424467","0.738190728942763","0.738190728942763","9.22350347277577","0.0367447162514726","0.0367447162514726",0.715542619897878,0,0.596793530158923,"isomer of dopamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isomer of dopamine"
"71","isonicotinic acid or isomer",0.0110710897266396,0.00593564915704183,0.0134843627199504,0.00678047177877814,0.00601582493403839,0.0500466773928054,0.0867684610734324,0.0172656311516223,0.000754613573399451,0,0.0301982378235233,0,0.00916881183125763,0.0647626761631614,0.0661959833965293,"-0.133450746978811","0.889482740908199","0.889482740908199","-1.86031892435766","0.137989821467623","0.137989821467623","-1.72686817737885","0.25165408956184","0.25165408956184",0.0340651418428943,0.0309670766382519,0.00865747966328966,"isonicotinic acid or isomer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isonicotinic acid or isomer"
"72","kynurenine",0,0,0,0,0.00219478057916039,0,0,0,0,0,0.0101078581993141,0.00220118805516777,0.00778403477528722,0.00218710841666556,0.00220705349103023,"-2.56009093645885","0.0444504106010605","0.0444504106010605","-2.0350683419045","0.0562197259302363","0.0562197259302363","0.525022594554349","0.373900966300059","0.373900966300059",0.00489744858749297,0,0.000438956115832078,"kynurenine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kynurenine"
"73","leucine/norleucine/isoleucine",0.0158623662122535,0.0238692161752347,0.00511793150366846,0.0159356036679291,0.0177811458694591,0.0175316223112739,0.0166617871785723,0.00875354920859212,0.0147677557654409,0.0180593341893271,0.0924104754899329,0.106382025663741,0.0290943011432644,0.111776220772533,0.131848772707688,"-2.56054816884955","0.0103301549181125","0.0103301549181125","-2.51151939373799","0.0100268789472569","0.0100268789472569","0.049028775111558","0.877141071735937","0.877141071735937",0.0943023591554319,0.0151548097306413,0.015713252685709,"leucine/norleucine/isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leucine/norleucine/isoleucine"
"74","lumichrome",0.00157134310251172,0.00361033645932491,0.00332299117752412,0.0076863329432742,0.0511177791519871,0.00350283764970096,0.0243698317731154,0.0258366441418425,0,0,0.00686047444113346,0.00384283491440056,0.00249185137747776,0.00767950114822239,0.00560986060800097,"0.898946601797234","0.41158186301725","0.41158186301725","1.19952810489797","0.438316865174398","0.438316865174398","0.300581503100737","0.814682832784701","0.814682832784701",0.00529690449784703,0.0107418627129318,0.0134617565669244,"lumichrome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lumichrome"
"75","lysine",0.0506278778674625,0.0845826030131272,0.0295749917855668,0.0785912437439416,0.022947789674236,0,0,0,0,0.170701757468137,0.0105379141558937,0,0,0.0132201950239918,0.013281544983504,"2.06330591584829","0.478381289656537","0.478381289656537","2.69019665179278","0.0192812674171478","0.0192812674171478","0.626890735944485","0.621052462260807","0.621052462260807",0.00740793083267788,0.0341403514936274,0.0532649012168668,"lysine","HMDB0000182","C00047","belongs to the class of organic compounds known as l-alpha-amino acids. These are alpha amino acids which have the L-configuration of the alpha-carbon atom.","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","56-87-1","DTXSID6023232","DTXCID403232","315673829","  5962","C00047","18019","DB00123","Lysine","lysine"
"76","malic acid and/or isomers",0.00460769072835004,0.00466837610766158,0.0033938007959225,0.00452987585838289,0.0646396130771321,0,0,0,0,0,0.0587525022011859,0.0244898292562499,0.0169786876132036,0.0391378194339242,0.0313704291085417,"-5.13528258631264","0.00885802565781661","0.00885802565781661","-1.01693354990805","0.248736451318087","0.248736451318087","4.11834903640459","0.246581126066222","0.246581126066222",0.034145853522621,0,0.0163678713134898,"malic acid and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"malic acid and/or isomers"
"77","methionine",0.00441234756022236,0.0145915068483595,0.00046671285496823,0.00873146703440006,0.0171348426420555,0,0,0,0,0,0.0402772214884178,0.0201726595369743,0.0163607410249028,0.0384755075280664,0.0268644948241516,"-4.87922175894955","0.00401866191429602","0.00401866191429602","-1.54760604906438","0.0118441757600504","0.0118441757600504","3.33161570988517","0.0427531318108966","0.0427531318108966",0.0284301248805026,0,0.00906737538800113,"methionine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"methionine"
"78","methyl beta-galactoside",0.211496264833153,0.45604206306798,0.184238585681344,0.433604067616161,0.0962389092766119,0.760571497205219,0.820286996894361,0.836388209163615,1.46072344253001,2.07605596852696,0.83793417518907,0.865587820478163,0.204718127115154,0.39405288577027,0.770571670645656,"0.953146765997243","0.0921153292220427","0.0921153292220427","-1.1503574431727","0.0653882975416966","0.0653882975416966","-2.10350420916994","0.0207170734332395","0.0207170734332395",0.614572935839663,1.19080522286403,0.27632397809505,"methyl beta-galactoside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"methyl beta-galactoside"
"79","methyl indole-3-acetic acid",0.0227205883986664,0.0962685679590136,0.0236753750585134,0.0361736696980485,0.00566841545709963,0.455377190738583,0.882476831724718,0.593024341435489,0.505884447693553,0.488355953138978,0.113226755201028,0.062873935369395,0.0379623552612277,0.1121423367843,0.0948397598783699,"2.78188093431797","0.00252025728872763","0.00252025728872763","-1.16875808171148","0.0586482317207447","0.0586482317207447","-3.95063901602946","0.00172205861036926","0.00172205861036926",0.0842090284988641,0.585023752946264,0.0369013233142683,"methyl indole-3-acetic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"methyl indole-3-acetic acid"
"80","methylglutaric acid",0.170018813999858,0.0795958961667225,0.158862366144741,0.0845507100274563,0,0,0,0,0,0,0,0,0,0,0,"NA","NA","0","6.63815433134709","0.032959893914059","0.032959893914059","6.63815433134709","0.032959893914059","0.032959893914059",0,0,0.0986055572677556,"methylglutaric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"methylglutaric acid"
"81","N-acetyl-alanine and/or isomers",0.227633848812376,0.224725815907415,0.244916179302375,0.296553604577058,0.0137477671581659,0,0,0,0,0,0.125342096088193,0.455799420598742,0.0709820765562958,0.186362944016194,0.154790399597353,"-7.64136819101729","0.0414119357105677","0.0414119357105677","0.0205199260561376","0.973385254630248","0.973385254630248","7.66188811707343","0.0143805590569019","0.0143805590569019",0.198655387371356,0,0.201515443151478,"n-acetyl-alanine and/or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-alanine and/or isomers"
"82","N-acetyl-aspartic acid",0.100710592408876,0.125333450058622,0.0618378769315867,0.135569414071156,0.00158048258637491,0.0397986987283253,0.0708724993324727,0.042191300587598,0.0343786727931373,0.00812661254544906,0.0134167490477923,0.0194086906015084,0,0.0050829391836858,0.0266885028969786,"1.52555599126744","0.0583210187589462","0.0583210187589462","2.62734882900667","0.040488954200001","0.040488954200001","1.10179283773922","0.138847389550886","0.138847389550886",0.012919376345993,0.0390735567973965,0.085006363211323,"n-acetyl-aspartic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-aspartic acid"
