X1,X2,elements,igraph.degree,igraph.closeness,igraph.betweenness,igraph.cen.degree,group,filed,id,links,nodes,label
-3.0219069408662764,-13.754982554912305,__compounds_C00064,1,1,0,1,..WT,compounds,__compounds_C00064,155,202,..WT: (nodes: 202; links: 155)
-6.850792242012715,20.36117969311169,__micro.16s_g__unclassified_f__Acetobacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Acetobacteraceae,155,202,..WT: (nodes: 202; links: 155)
8.963351280589539,15.418622269991415,__micro.16s_g__unclassified_f__Acidobacteriaceae_Subgroup_1,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Acidobacteriaceae_Subgroup_1,155,202,..WT: (nodes: 202; links: 155)
-4.261330003061046,21.783473382038643,__micro.16s_g__unclassified_f__AKIW781,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__AKIW781,155,202,..WT: (nodes: 202; links: 155)
0.929446344087537,18.000912051306422,__micro.16s_g__unclassified_f__Amb-16S-1323,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Amb-16S-1323,155,202,..WT: (nodes: 202; links: 155)
5.271073505465655,19.096318911073578,__micro.16s_g__unclassified_f__Anaerolineaceae,1,0.35714285714285715,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Anaerolineaceae,155,202,..WT: (nodes: 202; links: 155)
-2.632160814386779,11.97891432135193,__micro.16s_g__unclassified_f__Ardenticatenaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Ardenticatenaceae,155,202,..WT: (nodes: 202; links: 155)
-6.467156727579009,18.908784026555626,__micro.16s_g__unclassified_f__Beijerinckiaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Beijerinckiaceae,155,202,..WT: (nodes: 202; links: 155)
-1.3671210534188278,10.387827456733326,__micro.16s_g__unclassified_f__BIrii41,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__BIrii41,155,202,..WT: (nodes: 202; links: 155)
-0.4567104869021419,8.243047168590916,__micro.16s_g__unclassified_f__Caulobacteraceae,1,0.6666666666666666,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Caulobacteraceae,155,202,..WT: (nodes: 202; links: 155)
4.3251265396447804,22.960028262649452,__micro.16s_g__unclassified_f__Chitinophagaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Chitinophagaceae,155,202,..WT: (nodes: 202; links: 155)
-0.9136833455403592,9.289885970383327,__micro.16s_g__unclassified_f__Comamonadaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Comamonadaceae,155,202,..WT: (nodes: 202; links: 155)
-1.81197413940612,24.022095335538665,__micro.16s_g__unclassified_f__CPla-3_termite_group,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__CPla-3_termite_group,155,202,..WT: (nodes: 202; links: 155)
8.360790478351124,12.898756601940772,__micro.16s_g__unclassified_f__cvE6,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__cvE6,155,202,..WT: (nodes: 202; links: 155)
2.2429024310446133,10.664985293387433,__micro.16s_g__unclassified_f__Cyclobacteriaceae,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Cyclobacteriaceae,155,202,..WT: (nodes: 202; links: 155)
-1.32624531648159,14.732978503657797,__micro.16s_g__unclassified_f__D05-2,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__D05-2,155,202,..WT: (nodes: 202; links: 155)
6.467156727579008,13.551215973444375,__micro.16s_g__unclassified_f__Devosiaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Devosiaceae,155,202,..WT: (nodes: 202; links: 155)
-3.114160850539128,8.861010775081198,__micro.16s_g__unclassified_f__Diplorickettsiaceae,2,0.16606498194945848,45,2,..WT,micro.16s,__micro.16s_g__unclassified_f__Diplorickettsiaceae,155,202,..WT: (nodes: 202; links: 155)
7.794228634059948,11.730000000000002,__micro.16s_g__unclassified_f__Elsteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Elsteraceae,155,202,..WT: (nodes: 202; links: 155)
7.277055962836147,19.553320104015093,__micro.16s_g__unclassified_f__Entotheonellaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Entotheonellaceae,155,202,..WT: (nodes: 202; links: 155)
-2.242902431044614,10.664985293387433,__micro.16s_g__unclassified_f__env.OPS_17,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__env.OPS_17,155,202,..WT: (nodes: 202; links: 155)
-1.3680805733026746,12.471229516856367,__micro.16s_g__unclassified_f__Euzebyaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Euzebyaceae,155,202,..WT: (nodes: 202; links: 155)
8.986800724660114,16.71725017726876,__micro.16s_g__unclassified_f__FFCH9454,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__FFCH9454,155,202,..WT: (nodes: 202; links: 155)
0.8660254037844386,16.73,__micro.16s_g__unclassified_f__Gallionellaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Gallionellaceae,155,202,..WT: (nodes: 202; links: 155)
-0.913683345540368,23.170114029616673,__micro.16s_g__unclassified_f__Geodermatophilaceae,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Geodermatophilaceae,155,202,..WT: (nodes: 202; links: 155)
8.998533095081772,16.067512656744956,__micro.16s_g__unclassified_f__Hymenobacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Hymenobacteraceae,155,202,..WT: (nodes: 202; links: 155)
-2.427050983124843,17.99335575687742,__micro.16s_g__unclassified_f__Hyphomicrobiaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Hyphomicrobiaceae,155,202,..WT: (nodes: 202; links: 155)
6.940114029616673,17.143683345540364,__micro.16s_g__unclassified_f__Ilumatobacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Ilumatobacteraceae,155,202,..WT: (nodes: 202; links: 155)
7.737174837615657,14.196253326452107,__micro.16s_g__unclassified_f__Intrasporangiaceae,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Intrasporangiaceae,155,202,..WT: (nodes: 202; links: 155)
3.9338633971648327,9.264031383041784,__micro.16s_g__unclassified_f__Isosphaeraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Isosphaeraceae,155,202,..WT: (nodes: 202; links: 155)
8.098620785617559,12.304144504599893,__micro.16s_g__unclassified_f__Ktedonobacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Ktedonobacteraceae,155,202,..WT: (nodes: 202; links: 155)
-4.949747468305834,21.179747468305834,__micro.16s_g__unclassified_f__Methyloligellaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Methyloligellaceae,155,202,..WT: (nodes: 202; links: 155)
-2.6787840265556246,9.76284327242099,__micro.16s_g__unclassified_f__Micromonosporaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Micromonosporaceae,155,202,..WT: (nodes: 202; links: 155)
-7.7371748376156555,14.1962533264521,__micro.16s_g__unclassified_f__Micropepsaceae,2,1,1,2,..WT,micro.16s,__micro.16s_g__unclassified_f__Micropepsaceae,155,202,..WT: (nodes: 202; links: 155)
-3.6728644275210964,17.814319064156628,__micro.16s_g__unclassified_f__Microscillaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Microscillaceae,155,202,..WT: (nodes: 202; links: 155)
-2.688395145723444,23.764754909116196,__micro.16s_g__unclassified_f__Microtrichaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Microtrichaceae,155,202,..WT: (nodes: 202; links: 155)
7.840660488739148,17.818723733165964,__micro.16s_g__unclassified_f__Nocardioidaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Nocardioidaceae,155,202,..WT: (nodes: 202; links: 155)
-3.9900861364011986,19.24317318189628,__micro.16s_g__unclassified_f__NS11-12_marine_group,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__NS11-12_marine_group,155,202,..WT: (nodes: 202; links: 155)
5.036192556791699,12.968594699992671,__micro.16s_g__unclassified_f__NS9_marine_group,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__NS9_marine_group,155,202,..WT: (nodes: 202; links: 155)
-7.8406604887391484,17.818723733165957,__micro.16s_g__unclassified_f__Oligoflexaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Oligoflexaceae,155,202,..WT: (nodes: 202; links: 155)
5.064099630470963,22.42313288511266,__micro.16s_g__unclassified_f__Oxalobacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Oxalobacteraceae,155,202,..WT: (nodes: 202; links: 155)
-5.646840287877368,18.25810127045102,__micro.16s_g__unclassified_f__Pedosphaeraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Pedosphaeraceae,155,202,..WT: (nodes: 202; links: 155)
-2.5711504387461583,19.294177772475912,__micro.16s_g__unclassified_f__Peptococcaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Peptococcaceae,155,202,..WT: (nodes: 202; links: 155)
-5.960412538558051,15.5418994476096,__micro.16s_g__unclassified_f__Pirellulaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Pirellulaceae,155,202,..WT: (nodes: 202; links: 155)
7.454912233691619,13.327538357194873,__micro.16s_g__unclassified_f__Propionibacteriaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Propionibacteriaceae,155,202,..WT: (nodes: 202; links: 155)
3.451911961311724,21.137576164600304,__micro.16s_g__unclassified_f__Reyranellaceae,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Reyranellaceae,155,202,..WT: (nodes: 202; links: 155)
-0.9158957053132452,22.15968254268209,__micro.16s_g__unclassified_f__Rhizobiales_Incertae_Sedis,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Rhizobiales_Incertae_Sedis,155,202,..WT: (nodes: 202; links: 155)
3.179753481429921,24.64957052333041,__micro.16s_g__unclassified_f__Rhodocyclaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Rhodocyclaceae,155,202,..WT: (nodes: 202; links: 155)
1.3680805733026755,12.471229516856367,__micro.16s_g__unclassified_f__Rhodothermaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Rhodothermaceae,155,202,..WT: (nodes: 202; links: 155)
-5.701685221443811,9.266467445644471,__micro.16s_g__unclassified_f__Rickettsiaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Rickettsiaceae,155,202,..WT: (nodes: 202; links: 155)
-1.7144488953513282e-15,23.23,__micro.16s_g__unclassified_f__Roseiflexaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Roseiflexaceae,155,202,..WT: (nodes: 202; links: 155)
1.7633557568774194,18.657050983124844,__micro.16s_g__unclassified_f__Rubinisphaeraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Rubinisphaeraceae,155,202,..WT: (nodes: 202; links: 155)
5.785520972718846,14.64011098682003,__micro.16s_g__unclassified_f__Sandaracinaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Sandaracinaceae,155,202,..WT: (nodes: 202; links: 155)
4.16059500475345,20.55312956160472,__micro.16s_g__unclassified_f__Saprospiraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Saprospiraceae,155,202,..WT: (nodes: 202; links: 155)
7.918571535047462,15.09148129381372,__micro.16s_g__unclassified_f__SC-I-84,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__SC-I-84,155,202,..WT: (nodes: 202; links: 155)
6.18929512968081,9.696040572691823,__micro.16s_g__unclassified_f__Simkaniaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Simkaniaceae,155,202,..WT: (nodes: 202; links: 155)
2.8531695488854605,17.157050983124844,__micro.16s_g__unclassified_f__Solimonadaceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Solimonadaceae,155,202,..WT: (nodes: 202; links: 155)
-3.4519119613117226,21.137576164600308,__micro.16s_g__unclassified_f__Sutterellaceae,1,0.14330218068535824,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Sutterellaceae,155,202,..WT: (nodes: 202; links: 155)
-3.9392310120488325,16.92459271066772,__micro.16s_g__unclassified_f__Symbiobacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Symbiobacteraceae,155,202,..WT: (nodes: 202; links: 155)
8.823082367602622,18.0057301412376,__micro.16s_g__unclassified_f__Tepidisphaeraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Tepidisphaeraceae,155,202,..WT: (nodes: 202; links: 155)
-5.271073505465654,19.096318911073578,__micro.16s_g__unclassified_f__Vicinamibacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Vicinamibacteraceae,155,202,..WT: (nodes: 202; links: 155)
1.2954538302670722,25.136278649000737,__micro.16s_g__unclassified_f__WWH38,3,0.32727272727272727,87,3,..WT,micro.16s,__micro.16s_g__unclassified_f__WWH38,155,202,..WT: (nodes: 202; links: 155)
8.572244476756641e-16,9.23,__micro.16s_g__unclassified_f__Xanthobacteraceae,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_f__Xanthobacteraceae,155,202,..WT: (nodes: 202; links: 155)
7.608452130361228,18.70213595499958,__micro.16s_g__unclassified_f__Xanthomonadaceae,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_f__Xanthomonadaceae,155,202,..WT: (nodes: 202; links: 155)
7.970653846901531,16.91460006783072,__micro.16s_g__unclassified_o__0319-6G20,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__0319-6G20,155,202,..WT: (nodes: 202; links: 155)
4.978670881475173,15.768658202683492,__micro.16s_g__unclassified_o__0319-7L14,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__0319-7L14,155,202,..WT: (nodes: 202; links: 155)
-7.9185715350474615,15.091481293813718,__micro.16s_g__unclassified_o__Acidobacteriales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Acidobacteriales,155,202,..WT: (nodes: 202; links: 155)
6.123031769111886e-16,11.23,__micro.16s_g__unclassified_o__Actinomarinales,1,0.0970464135021097,0,1,..WT,micro.16s,__micro.16s_g__unclassified_o__Actinomarinales,155,202,..WT: (nodes: 202; links: 155)
-0.9270509831248419,13.37683045111454,__micro.16s_g__unclassified_o__Ardenticatenales,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_o__Ardenticatenales,155,202,..WT: (nodes: 202; links: 155)
5.409399202192157,10.336070896988762,__micro.16s_g__unclassified_o__Armatimonadales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Armatimonadales,155,202,..WT: (nodes: 202; links: 155)
-6.062177826491069,12.729999999999997,__micro.16s_g__unclassified_o__Bacillales,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_o__Bacillales,155,202,..WT: (nodes: 202; links: 155)
-1.9854177481961082,16.471073360510644,__micro.16s_g__unclassified_o__Bacteroidetes_VC2.1_Bac22,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Bacteroidetes_VC2.1_Bac22,155,202,..WT: (nodes: 202; links: 155)
-5.475021698859302,13.775588176971965,__micro.16s_g__unclassified_o__Burkholderiales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Burkholderiales,155,202,..WT: (nodes: 202; links: 155)
-3.831958049261955,15.082787069155637,__micro.16s_g__unclassified_o__Candidatus_Azambacteria,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Candidatus_Azambacteria,155,202,..WT: (nodes: 202; links: 155)
-3.208492771020176,18.618634366811143,__micro.16s_g__unclassified_o__Candidatus_Doudnabacteria,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Candidatus_Doudnabacteria,155,202,..WT: (nodes: 202; links: 155)
2.4270509831248424,17.99335575687742,__micro.16s_g__unclassified_o__Candidatus_Woesebacteria,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Candidatus_Woesebacteria,155,202,..WT: (nodes: 202; links: 155)
-3.4641016151377535,14.229999999999999,__micro.16s_g__unclassified_o__Candidatus_Zambryskibacteria,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Candidatus_Zambryskibacteria,155,202,..WT: (nodes: 202; links: 155)
-3.8174546539593592,11.601064921068343,__micro.16s_g__unclassified_o__CCD24,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__CCD24,155,202,..WT: (nodes: 202; links: 155)
2.571150438746157,19.294177772475912,__micro.16s_g__unclassified_o__CCM11a,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__CCM11a,155,202,..WT: (nodes: 202; links: 155)
0.9730711658154773,7.282758385610764,__micro.16s_g__unclassified_o__Cyanobacteriales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Cyanobacteriales,155,202,..WT: (nodes: 202; links: 155)
-7.608452130361229,18.702135954999576,__micro.16s_g__unclassified_o__Cytophagales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Cytophagales,155,202,..WT: (nodes: 202; links: 155)
-4.325126539644786,22.960028262649445,__micro.16s_g__unclassified_o__Elev-16S-573,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_o__Elev-16S-573,155,202,..WT: (nodes: 202; links: 155)
6.850792242012711,20.361179693111694,__micro.16s_g__unclassified_o__Elsterales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Elsterales,155,202,..WT: (nodes: 202; links: 155)
-0.3249217190694255,7.235867141492907,__micro.16s_g__unclassified_o__FFCH16263,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__FFCH16263,155,202,..WT: (nodes: 202; links: 155)
-6.761480784023479,18.041733315717643,__micro.16s_g__unclassified_o__Frankiales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Frankiales,155,202,..WT: (nodes: 202; links: 155)
4.261330003061046,10.676526617961354,__micro.16s_g__unclassified_o__Gaiellales,1,1,0,1,..WT,micro.16s,__micro.16s_g__unclassified_o__Gaiellales,155,202,..WT: (nodes: 202; links: 155)
-3.9932326330850727,15.997420684358095,__micro.16s_g__unclassified_o__Lineage_IV,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Lineage_IV,155,202,..WT: (nodes: 202; links: 155)
2.4270509831248424,14.46664424312258,__micro.16s_g__unclassified_o__Marine_Group_II,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Marine_Group_II,155,202,..WT: (nodes: 202; links: 155)
6.644636918977489,10.159678738735376,__micro.16s_g__unclassified_o__Micrococcales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Micrococcales,155,202,..WT: (nodes: 202; links: 155)
3.5297688099457702,23.409187429530867,__micro.16s_g__unclassified_o__mle1-27,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__mle1-27,155,202,..WT: (nodes: 202; links: 155)
-4.071429330816841,8.20357718506156,__micro.16s_g__unclassified_o__MSB-4B10,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__MSB-4B10,155,202,..WT: (nodes: 202; links: 155)
3.672864427521096,17.814319064156628,__micro.16s_g__unclassified_o__MVP-88,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__MVP-88,155,202,..WT: (nodes: 202; links: 155)
2.6321608143867787,11.97891432135193,__micro.16s_g__unclassified_o__Omnitrophales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Omnitrophales,155,202,..WT: (nodes: 202; links: 155)
2.6321608143867787,20.48108567864807,__micro.16s_g__unclassified_o__PB19,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__PB19,155,202,..WT: (nodes: 202; links: 155)
4.978670881475172,16.69134179731651,__micro.16s_g__unclassified_o__PLTA13,5,0.1940928270042194,540.1666666666666,5,..WT,micro.16s,__micro.16s_g__unclassified_o__PLTA13,155,202,..WT: (nodes: 202; links: 155)
1.6161474700698477,7.376296404611976,__micro.16s_g__unclassified_o__Rickettsiales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Rickettsiales,155,202,..WT: (nodes: 202; links: 155)
-3.0661120766826633,11.072582358076794,__micro.16s_g__unclassified_o__S085,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__S085,155,202,..WT: (nodes: 202; links: 155)
5.96041253855805,15.541899447609596,__micro.16s_g__unclassified_o__Saccharimonadales,1,0.1318051575931232,0,1,..WT,micro.16s,__micro.16s_g__unclassified_o__Saccharimonadales,155,202,..WT: (nodes: 202; links: 155)
0.9270509831248426,13.37683045111454,__micro.16s_g__unclassified_o__SAR202_clade,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__SAR202_clade,155,202,..WT: (nodes: 202; links: 155)
0.915895705313247,22.15968254268209,__micro.16s_g__unclassified_o__SBR1031,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__SBR1031,155,202,..WT: (nodes: 202; links: 155)
-4.898425415289509e-16,18.23,__micro.16s_g__unclassified_o__Sphingobacteriales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Sphingobacteriales,155,202,..WT: (nodes: 202; links: 155)
3.939231012048832,16.92459271066772,__micro.16s_g__unclassified_o__Subgroup_15,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Subgroup_15,155,202,..WT: (nodes: 202; links: 155)
3.066112076682662,11.072582358076794,__micro.16s_g__unclassified_o__Subgroup_17,1,0.4166666666666667,0,1,..WT,micro.16s,__micro.16s_g__unclassified_o__Subgroup_17,155,202,..WT: (nodes: 202; links: 155)
8.881438702873735,14.77396203102512,__micro.16s_g__unclassified_o__Subgroup_2,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Subgroup_2,155,202,..WT: (nodes: 202; links: 155)
6.8594584961487275,22.056476563036448,__micro.16s_g__unclassified_o__Veillonellales-Selenomonadales,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_o__Veillonellales-Selenomonadales,155,202,..WT: (nodes: 202; links: 155)
3.990086136401198,13.21682681810372,__micro.16s_g__unclassified_p__GAL15,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_p__GAL15,155,202,..WT: (nodes: 202; links: 155)
3.8174546539593583,11.601064921068343,__micro.16s_g__unclassified_p__NB1-j,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_p__NB1-j,155,202,..WT: (nodes: 202; links: 155)
4.261330003061044,21.783473382038647,__micro.16s_g__unclassified_p__RCP2-54,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_p__RCP2-54,155,202,..WT: (nodes: 202; links: 155)
-4.978670881475173,15.768658202683492,__micro.16s_g__unclassified_p__WS2,0,0,0,0,..WT,micro.16s,__micro.16s_g__unclassified_p__WS2,155,202,..WT: (nodes: 202; links: 155)
6.421152002923439,22.536251418660083,__micro.16s_g__Vampirovibrio,0,0,0,0,..WT,micro.16s,__micro.16s_g__Vampirovibrio,155,202,..WT: (nodes: 202; links: 155)
3.368478218232787,12.534955413896705,__micro.16s_g__Variovorax,0,0,0,0,..WT,micro.16s,__micro.16s_g__Variovorax,155,202,..WT: (nodes: 202; links: 155)
-1.7951967208018498,19.80453056129365,__micro.16s_g__Verrucomicrobium,0,0,0,0,..WT,micro.16s,__micro.16s_g__Verrucomicrobium,155,202,..WT: (nodes: 202; links: 155)
2.2507979297495675,7.51599353457693,__micro.16s_g__WCHB1-32,0,0,0,0,..WT,micro.16s,__micro.16s_g__WCHB1-32,155,202,..WT: (nodes: 202; links: 155)
-5.44656793674389,23.394837591350793,__micro.16s_g__Xanthomonas,1,1,0,1,..WT,micro.16s,__micro.16s_g__Xanthomonas,155,202,..WT: (nodes: 202; links: 155)
5.949368596378802,22.98314839940762,__micro.16s_g__YC-ZSS-LKJ147,0,0,0,0,..WT,micro.16s,__micro.16s_g__YC-ZSS-LKJ147,155,202,..WT: (nodes: 202; links: 155)
-8.296324909444932,-0.4507705602315254,_meta_M00004,0,0,0,0,..WT,meta,_meta_M00004,155,202,..WT: (nodes: 202; links: 155)
-9.023910112272034,-2.6215895773017954,_meta_M00006,0,0,0,0,..WT,meta,_meta_M00006,155,202,..WT: (nodes: 202; links: 155)
-8.46586757505601,1.378886187445398,_meta_M00007,0,0,0,0,..WT,meta,_meta_M00007,155,202,..WT: (nodes: 202; links: 155)
-11.046304012037414,-4.465245219690327,_meta_M00008,0,0,0,0,..WT,meta,_meta_M00008,155,202,..WT: (nodes: 202; links: 155)
-11.90668084055969,-4.798556978779111,_meta_M00014,0,0,0,0,..WT,meta,_meta_M00014,155,202,..WT: (nodes: 202; links: 155)
-11.046304012037414,4.486387693860296,_meta_M00016,0,0,0,0,..WT,meta,_meta_M00016,155,202,..WT: (nodes: 202; links: 155)
-9.57995120481681,3.3790494553177703,_meta_M00020,1,1,0,1,..WT,meta,_meta_M00020,155,202,..WT: (nodes: 202; links: 155)
-14.197459273889868,3.9027507194042794,_meta_M00029,0,0,0,0,..WT,meta,_meta_M00029,155,202,..WT: (nodes: 202; links: 155)
-8.612634643898325,-1.7956370938507806,_meta_M00032,1,0.13529411764705881,0,1,..WT,meta,_meta_M00032,155,202,..WT: (nodes: 202; links: 155)
-12.813653993603594,4.989242118560156,_meta_M00035,1,1,0,1,..WT,meta,_meta_M00035,155,202,..WT: (nodes: 202; links: 155)
-8.360130292500596,0.9293188261678357,_meta_M00038,1,1,0,1,..WT,meta,_meta_M00038,155,202,..WT: (nodes: 202; links: 155)
-12.810624134419184,-3.962382193882788,_meta_M00046,1,0.08712121212121213,0,1,..WT,meta,_meta_M00046,155,202,..WT: (nodes: 202; links: 155)
-12.356248201837253,4.925436735504493,_meta_M00051,0,0,0,0,..WT,meta,_meta_M00051,155,202,..WT: (nodes: 202; links: 155)
-16.1844903572123,-2.73439531438995,_meta_M00052,0,0,0,0,..WT,meta,_meta_M00052,155,202,..WT: (nodes: 202; links: 155)
-13.739367447421026,-3.962382193882788,_meta_M00053,0,0,0,0,..WT,meta,_meta_M00053,155,202,..WT: (nodes: 202; links: 155)
-8.46586757505601,-1.3577437132754304,_meta_M00061,1,1,0,1,..WT,meta,_meta_M00061,155,202,..WT: (nodes: 202; links: 155)
-16.288168972816386,4.000657373486181,_meta_M00065,0,0,0,0,..WT,meta,_meta_M00065,155,202,..WT: (nodes: 202; links: 155)
-15.503687569802796,4.486387693860297,_meta_M00073,0,0,0,0,..WT,meta,_meta_M00073,155,202,..WT: (nodes: 202; links: 155)
-15.08120412185587,4.672932384106764,_meta_M00074,0,0,0,0,..WT,meta,_meta_M00074,155,202,..WT: (nodes: 202; links: 155)
-13.736337588236616,-4.968099644390188,_meta_M00076,0,0,0,0,..WT,meta,_meta_M00076,155,202,..WT: (nodes: 202; links: 155)
-15.08120412185587,-4.651789909936794,_meta_M00077,0,0,0,0,..WT,meta,_meta_M00077,155,202,..WT: (nodes: 202; links: 155)
-12.813653993603596,-4.968099644390189,_meta_M00078,2,0.1141439205955335,168,2,..WT,meta,_meta_M00078,155,202,..WT: (nodes: 202; links: 155)
-9.906517572687317,-3.684473349018311,_meta_M00079,1,0.6666666666666666,0,1,..WT,meta,_meta_M00079,155,202,..WT: (nodes: 202; links: 155)
